FID,lat,long,Time ,Speed,Road Width,FFS,Area Type,HGV_r,LGV_r,areaNum,Car,2-w,3-w,bus,light commercial vehicle,Car / Jeep (Commercial Yellow plate),sumVehicle,minibus,heavy commercial vehicles,Others
5,28.57603,77.2639,13:25:00,27.803076923076897,15,56,Core,0,0,0,304,187,66,8,47,12,654,1,23,6
5,28.57603,77.2639,13:30:00,32.2714285714286,15,56,Core,0,0,0,329,176,67,8,41,14,661,1,21,4
5,28.57603,77.2639,13:35:00,44.0780487804878,15,56,Core,0,0,0,337,183,49,2,36,11,649,2,26,3
5,28.57603,77.2639,13:40:00,23.4701298701299,15,56,Core,0,0,0,321,165,53,4,40,13,623,2,19,6
5,28.57603,77.2639,13:45:00,16.733333333333302,15,56,Core,0,0,0,318,174,47,9,42,12,633,3,23,5
5,28.57603,77.2639,13:50:00,21.013953488372103,15,56,Core,0,0,0,320,178,39,8,36,13,631,3,32,2
5,28.57603,77.2639,13:55:00,32.2714285714286,15,56,Core,0,0,0,350,182,60,5,44,14,690,5,27,3
5,28.57603,77.2639,14:00:00,33.4666666666667,15,56,Core,0,0,0,300,167,68,11,38,6,611,2,15,4
6,28.602290999999997,77.22301,08:05:00,46.8,8,54,Core,1,1,0,33,11,6,1,1,0,53,1,0,0
6,28.602290999999997,77.22301,08:10:00,46.8,8,54,Core,1,1,0,23,12,3,0,1,0,41,0,0,2
6,28.602290999999997,77.22301,08:15:00,46.8,8,54,Core,1,1,0,16,8,4,0,1,0,29,0,0,0
6,28.602290999999997,77.22301,08:20:00,46.8,8,54,Core,1,1,0,35,12,10,3,1,0,61,0,0,0
6,28.602290999999997,77.22301,08:25:00,44.46,8,54,Core,1,1,0,24,10,3,1,0,0,39,1,0,0
6,28.602290999999997,77.22301,08:30:00,44.46,8,54,Core,1,1,0,36,14,3,1,0,0,57,0,0,3
6,28.602290999999997,77.22301,08:35:00,44.46,8,54,Core,1,1,0,37,21,5,2,0,0,70,2,2,1
6,28.602290999999997,77.22301,08:40:00,42.342857142857206,8,54,Core,1,1,0,36,14,11,2,0,0,64,0,0,1
6,28.602290999999997,77.22301,08:45:00,42.342857142857206,8,54,Core,1,1,0,34,8,18,1,0,0,61,0,0,0
6,28.602290999999997,77.22301,08:50:00,46.8,8,54,Core,1,1,0,32,17,4,2,0,0,56,0,0,1
6,28.602290999999997,77.22301,08:55:00,44.46,8,54,Core,1,1,0,51,16,6,2,0,0,76,0,0,1
6,28.602290999999997,77.22301,09:00:00,40.41818181818179,8,54,Core,1,1,0,69,34,8,2,0,0,114,0,1,0
6,28.602290999999997,77.22301,09:05:00,42.342857142857206,8,54,Core,1,1,0,39,21,7,4,0,0,73,0,0,2
6,28.602290999999997,77.22301,09:10:00,40.41818181818179,8,54,Core,1,1,0,63,36,18,0,0,0,117,0,0,0
6,28.602290999999997,77.22301,09:15:00,40.41818181818179,8,54,Core,1,1,0,65,28,11,2,0,0,107,0,0,1
6,28.602290999999997,77.22301,09:20:00,40.41818181818179,8,54,Core,1,1,0,71,28,15,2,0,0,116,0,0,0
6,28.602290999999997,77.22301,09:25:00,40.41818181818179,8,54,Core,1,1,0,64,24,20,1,0,0,112,1,0,2
6,28.602290999999997,77.22301,09:30:00,40.41818181818179,8,54,Core,1,1,0,63,24,10,0,1,0,102,0,0,4
6,28.602290999999997,77.22301,09:35:00,40.41818181818179,8,54,Core,1,1,0,63,31,25,1,0,0,122,1,0,1
6,28.602290999999997,77.22301,09:40:00,38.660869565217396,8,54,Core,1,1,0,63,28,10,2,0,0,105,0,0,2
6,28.602290999999997,77.22301,09:45:00,38.660869565217396,8,54,Core,1,1,0,83,34,22,2,0,0,144,2,0,1
6,28.602290999999997,77.22301,09:50:00,40.41818181818179,8,54,Core,1,1,0,83,40,27,5,0,0,157,0,1,1
6,28.602290999999997,77.22301,09:55:00,38.660869565217396,8,54,Core,1,1,0,56,42,22,2,0,0,125,0,1,2
6,28.602290999999997,77.22301,10:00:00,38.660869565217396,8,54,Core,1,1,0,87,33,24,0,0,0,145,0,0,1
6,28.602290999999997,77.22301,10:05:00,37.05,8,54,Core,1,1,0,51,24,11,2,0,0,90,0,1,1
6,28.602290999999997,77.22301,10:10:00,37.05,8,54,Core,1,1,0,64,34,24,3,0,0,126,0,0,1
6,28.602290999999997,77.22301,10:15:00,38.660869565217396,8,54,Core,1,1,0,43,19,11,1,0,0,74,0,0,0
6,28.602290999999997,77.22301,10:20:00,37.05,8,54,Core,1,1,0,70,19,13,0,0,0,102,0,0,0
6,28.602290999999997,77.22301,10:25:00,37.05,8,54,Core,1,1,0,78,23,26,3,0,0,131,0,0,1
6,28.602290999999997,77.22301,10:30:00,38.660869565217396,8,54,Core,1,1,0,64,29,16,1,0,0,112,0,0,2
6,28.602290999999997,77.22301,10:35:00,37.05,8,54,Core,1,1,0,63,22,14,2,0,0,101,0,0,0
6,28.602290999999997,77.22301,10:40:00,38.660869565217396,8,54,Core,1,1,0,43,28,23,1,0,0,96,0,0,1
6,28.602290999999997,77.22301,10:45:00,38.660869565217396,8,54,Core,1,1,0,58,29,15,1,0,0,106,0,1,2
6,28.602290999999997,77.22301,10:50:00,38.660869565217396,8,54,Core,1,1,0,74,29,26,3,0,1,135,0,0,2
6,28.602290999999997,77.22301,10:55:00,38.660869565217396,8,54,Core,1,1,0,42,12,8,3,0,0,66,1,0,0
6,28.602290999999997,77.22301,11:00:00,38.660869565217396,8,54,Core,1,0,0,38,29,12,0,1,0,81,0,1,0
6,28.602290999999997,77.22301,11:05:00,40.41818181818179,8,54,Core,1,0,0,68,26,16,2,0,0,113,0,0,1
6,28.602290999999997,77.22301,11:10:00,38.660869565217396,8,54,Core,1,0,0,57,15,19,4,0,0,97,0,0,2
6,28.602290999999997,77.22301,11:15:00,40.41818181818179,8,54,Core,1,0,0,49,23,13,2,0,0,89,0,0,2
6,28.602290999999997,77.22301,11:20:00,40.41818181818179,8,54,Core,1,0,0,58,20,17,3,0,1,102,0,0,3
6,28.602290999999997,77.22301,11:25:00,40.41818181818179,8,54,Core,1,0,0,48,17,21,2,1,0,91,0,1,1
6,28.602290999999997,77.22301,11:30:00,40.41818181818179,8,54,Core,1,0,0,67,28,21,2,0,0,119,0,0,1
6,28.602290999999997,77.22301,11:35:00,40.41818181818179,8,54,Core,1,0,0,58,29,14,0,0,1,103,1,0,0
6,28.602290999999997,77.22301,11:40:00,40.41818181818179,8,54,Core,1,0,0,43,28,23,0,0,0,95,0,0,1
6,28.602290999999997,77.22301,11:45:00,38.660869565217396,8,54,Core,1,0,0,47,20,14,2,0,0,84,0,1,0
6,28.602290999999997,77.22301,11:50:00,38.660869565217396,8,54,Core,1,0,0,45,20,11,4,0,0,80,0,0,0
6,28.602290999999997,77.22301,11:55:00,40.41818181818179,8,54,Core,1,0,0,65,29,26,1,0,1,123,0,0,1
6,28.602290999999997,77.22301,12:00:00,40.41818181818179,8,54,Core,1,0,0,33,18,10,2,0,0,64,0,1,0
6,28.602290999999997,77.22301,12:05:00,40.41818181818179,8,54,Core,1,0,0,41,20,10,0,0,0,71,0,0,0
6,28.602290999999997,77.22301,12:10:00,38.660869565217396,8,54,Core,1,0,0,51,24,18,1,0,0,95,1,0,0
6,28.602290999999997,77.22301,12:15:00,40.41818181818179,8,54,Core,1,0,0,39,19,8,1,0,0,68,0,0,1
6,28.602290999999997,77.22301,12:20:00,40.41818181818179,8,54,Core,1,0,0,46,28,20,1,1,1,97,0,0,0
6,28.602290999999997,77.22301,12:25:00,40.41818181818179,8,54,Core,1,0,0,50,24,16,0,0,1,95,1,1,2
6,28.602290999999997,77.22301,12:30:00,42.342857142857206,8,54,Core,1,0,0,52,23,17,0,0,0,93,0,0,1
6,28.602290999999997,77.22301,12:35:00,38.660869565217396,8,54,Core,1,0,0,46,35,19,3,0,0,106,0,1,2
6,28.602290999999997,77.22301,12:40:00,40.41818181818179,8,54,Core,1,0,0,56,44,22,3,0,0,126,0,0,1
6,28.602290999999997,77.22301,12:45:00,40.41818181818179,8,54,Core,1,0,0,44,23,18,0,0,1,91,0,0,5
6,28.602290999999997,77.22301,12:50:00,38.660869565217396,8,54,Core,1,0,0,44,21,15,1,0,0,87,1,3,2
6,28.602290999999997,77.22301,12:55:00,38.660869565217396,8,54,Core,1,0,0,71,39,18,1,0,0,131,0,0,2
6,28.602290999999997,77.22301,13:00:00,40.41818181818179,8,54,Core,1,0,0,58,25,18,1,1,0,104,0,0,1
6,28.602290999999997,77.22301,13:05:00,38.660869565217396,8,54,Core,1,0,0,43,19,4,2,0,0,69,0,0,1
6,28.602290999999997,77.22301,13:10:00,40.41818181818179,8,54,Core,1,0,0,62,38,27,1,0,0,130,2,0,0
6,28.602290999999997,77.22301,13:15:00,38.660869565217396,8,54,Core,1,0,0,51,12,18,2,0,0,86,0,0,3
6,28.602290999999997,77.22301,13:20:00,38.660869565217396,8,54,Core,1,0,0,62,23,9,0,0,0,95,0,0,1
6,28.602290999999997,77.22301,13:25:00,40.41818181818179,8,54,Core,1,0,0,66,28,31,2,0,1,130,1,1,0
6,28.602290999999997,77.22301,13:30:00,40.41818181818179,8,54,Core,1,0,0,35,26,18,1,1,0,81,0,0,0
6,28.602290999999997,77.22301,13:35:00,37.05,8,54,Core,1,0,0,69,27,18,1,0,0,117,1,1,0
6,28.602290999999997,77.22301,13:40:00,38.660869565217396,8,54,Core,1,0,0,43,19,16,0,0,0,82,0,2,2
6,28.602290999999997,77.22301,13:45:00,38.660869565217396,8,54,Core,1,0,0,57,37,26,0,0,1,124,0,0,3
6,28.602290999999997,77.22301,13:50:00,40.41818181818179,8,54,Core,1,0,0,62,26,21,0,1,0,112,0,0,2
6,28.602290999999997,77.22301,13:55:00,40.41818181818179,8,54,Core,1,0,0,63,33,26,0,0,0,124,0,0,2
6,28.602290999999997,77.22301,13:59:39,38.660869565217396,8,54,Core,1,0,0,52,36,19,0,0,0,107,0,0,0
7,28.590436999999998,77.22213599999999,08:05:00,36.102857142857104,9,44,Core,1,1,0,57,26,13,3,0,0,107,0,2,6
7,28.590436999999998,77.22213599999999,08:10:00,36.102857142857104,9,44,Core,1,1,0,58,12,10,1,0,0,86,0,0,5
7,28.590436999999998,77.22213599999999,08:15:00,35.1,9,44,Core,1,1,0,63,24,10,2,0,0,105,0,1,5
7,28.590436999999998,77.22213599999999,08:20:00,34.1513513513514,9,44,Core,1,1,0,54,22,7,3,0,0,94,0,0,8
7,28.590436999999998,77.22213599999999,08:25:00,36.102857142857104,9,44,Core,1,1,0,68,25,11,3,0,0,108,0,0,1
7,28.590436999999998,77.22213599999999,08:30:00,33.252631578947394,9,44,Core,1,1,0,68,16,8,2,0,0,104,2,1,7
7,28.590436999999998,77.22213599999999,08:35:00,34.1513513513514,9,44,Core,1,1,0,57,23,9,2,1,0,97,2,0,3
7,28.590436999999998,77.22213599999999,08:40:00,30.819512195121998,9,44,Core,1,1,0,77,20,9,7,0,0,119,2,0,4
7,28.590436999999998,77.22213599999999,08:45:00,30.085714285714303,9,44,Core,1,1,0,51,18,11,6,0,0,88,0,0,2
7,28.590436999999998,77.22213599999999,08:50:00,30.085714285714303,9,44,Core,1,1,0,60,17,9,3,1,0,94,1,0,3
7,28.590436999999998,77.22213599999999,08:55:00,29.3860465116279,9,44,Core,1,1,0,56,35,19,3,0,0,117,2,0,2
7,28.590436999999998,77.22213599999999,09:00:00,32.4,9,44,Core,1,1,0,39,25,12,3,0,0,88,4,0,5
7,28.590436999999998,77.22213599999999,09:05:00,30.085714285714303,9,44,Core,1,1,0,93,23,21,3,1,2,152,5,0,4
7,28.590436999999998,77.22213599999999,09:10:00,30.819512195121998,9,44,Core,1,1,0,77,44,20,3,0,0,146,2,0,0
7,28.590436999999998,77.22213599999999,09:15:00,26.8851063829787,9,44,Core,1,1,0,75,27,8,7,0,2,130,8,0,3
7,28.590436999999998,77.22213599999999,09:20:00,31.59,9,44,Core,1,1,0,66,52,20,1,0,0,141,0,0,2
7,28.590436999999998,77.22213599999999,09:25:00,31.59,9,44,Core,1,1,0,71,30,22,3,0,1,133,1,0,5
7,28.590436999999998,77.22213599999999,09:30:00,31.59,9,44,Core,1,1,0,89,31,22,3,0,1,149,0,0,3
7,28.590436999999998,77.22213599999999,09:35:00,30.819512195121998,9,44,Core,1,1,0,108,28,19,1,0,2,163,2,0,3
7,28.590436999999998,77.22213599999999,09:40:00,30.819512195121998,9,44,Core,1,1,0,89,19,21,3,0,1,133,0,0,0
7,28.590436999999998,77.22213599999999,09:45:00,33.252631578947394,9,44,Core,1,1,0,104,27,13,2,0,1,153,1,1,4
7,28.590436999999998,77.22213599999999,09:50:00,30.085714285714303,9,44,Core,1,1,0,86,28,21,2,0,0,139,0,0,2
7,28.590436999999998,77.22213599999999,09:55:00,34.1513513513514,9,44,Core,1,1,0,99,29,27,1,0,1,160,1,1,1
7,28.590436999999998,77.22213599999999,10:00:00,29.3860465116279,9,44,Core,1,1,0,89,30,25,3,0,0,152,1,1,3
7,28.590436999999998,77.22213599999999,10:10:00,31.59,9,44,Core,1,1,0,75,20,21,0,0,0,117,0,0,1
7,28.590436999999998,77.22213599999999,10:15:00,24.3,9,44,Core,1,1,0,111,37,28,1,0,1,185,1,2,4
7,28.590436999999998,77.22213599999999,10:20:00,29.3860465116279,9,44,Core,1,1,0,91,26,15,0,0,0,135,0,0,3
7,28.590436999999998,77.22213599999999,10:25:00,37.1647058823529,9,44,Core,1,1,0,94,22,21,1,0,0,139,0,0,1
7,28.590436999999998,77.22213599999999,10:30:00,32.4,9,44,Core,1,1,0,110,29,14,6,0,2,162,1,0,0
7,28.590436999999998,77.22213599999999,10:35:00,24.776470588235302,9,44,Core,1,1,0,89,26,27,3,0,2,149,0,0,2
7,28.590436999999998,77.22213599999999,10:40:00,19.44,9,44,Core,1,1,0,82,31,17,2,2,3,139,0,0,2
7,28.590436999999998,77.22213599999999,10:45:00,23.4,9,44,Core,1,1,0,59,22,24,5,0,0,114,1,0,3
7,28.590436999999998,77.22213599999999,10:50:00,28.7181818181818,9,44,Core,1,1,0,97,34,26,6,0,2,170,2,2,1
7,28.590436999999998,77.22213599999999,10:55:00,28.7181818181818,9,44,Core,1,1,0,127,17,30,0,0,0,178,0,0,4
7,28.590436999999998,77.22213599999999,11:00:00,29.3860465116279,9,44,Core,1,0,0,91,17,22,1,0,0,133,0,0,2
7,28.590436999999998,77.22213599999999,11:05:00,18.8597014925373,9,44,Core,1,0,0,88,20,21,0,2,0,131,0,0,0
7,28.590436999999998,77.22213599999999,11:10:00,10.273170731707301,9,44,Core,1,0,0,91,31,18,1,2,2,149,0,1,3
7,28.590436999999998,77.22213599999999,11:15:00,10.1903225806452,9,44,Core,1,0,0,73,26,15,0,1,1,120,1,2,1
7,28.590436999999998,77.22213599999999,11:20:00,4.68,9,44,Core,1,0,0,78,25,14,0,0,0,118,0,0,1
7,28.590436999999998,77.22213599999999,11:30:00,4.15657894736842,9,44,Core,1,0,0,53,21,16,0,0,2,93,1,0,0
7,28.590436999999998,77.22213599999999,11:35:00,2.99431279620853,9,44,Core,1,0,0,81,21,18,0,1,2,125,0,1,1
7,28.590436999999998,77.22213599999999,11:40:00,4.57826086956522,9,44,Core,1,0,0,47,5,13,0,3,2,72,0,0,2
7,28.590436999999998,77.22213599999999,11:45:00,3.76071428571429,9,44,Core,1,0,0,89,25,30,4,0,1,154,0,0,5
7,28.590436999999998,77.22213599999999,11:50:00,4.15657894736842,9,44,Core,1,0,0,47,11,16,1,0,0,77,0,2,0
7,28.590436999999998,77.22213599999999,11:55:00,9.72,9,44,Core,1,0,0,87,1,20,0,3,1,116,0,1,3
7,28.590436999999998,77.22213599999999,12:00:00,6.51340206185567,9,44,Core,1,0,0,95,31,30,4,1,1,171,5,2,2
7,28.590436999999998,77.22213599999999,12:05:00,6.98121546961326,9,44,Core,1,0,0,85,10,17,1,1,2,119,0,2,1
7,28.590436999999998,77.22213599999999,12:10:00,12.15,9,44,Core,1,0,0,64,11,14,3,0,3,98,0,2,1
7,28.590436999999998,77.22213599999999,12:15:00,8.424,9,44,Core,1,0,0,28,6,11,0,1,2,51,0,0,3
7,28.590436999999998,77.22213599999999,12:20:00,11.0842105263158,9,44,Core,1,0,0,69,13,12,0,0,3,98,1,0,0
7,28.590436999999998,77.22213599999999,12:25:00,9.15652173913044,9,44,Core,1,0,0,91,20,28,10,0,2,157,0,2,4
7,28.590436999999998,77.22213599999999,12:30:00,18.8597014925373,9,44,Core,1,0,0,74,26,27,2,0,0,133,1,0,3
7,28.590436999999998,77.22213599999999,12:35:00,8.424,9,44,Core,1,0,0,76,25,28,4,3,0,139,2,0,1
7,28.590436999999998,77.22213599999999,12:40:00,12.267961165048499,9,44,Core,1,0,0,55,14,18,1,0,0,89,0,0,1
7,28.590436999999998,77.22213599999999,12:45:00,3.99873417721519,9,44,Core,1,0,0,105,32,34,0,1,3,176,1,0,0
7,28.590436999999998,77.22213599999999,12:50:00,6.44693877551021,9,44,Core,1,0,0,52,12,6,4,1,0,75,0,0,0
7,28.590436999999998,77.22213599999999,12:55:00,2.53226452905812,9,44,Core,1,0,0,49,11,21,1,0,0,85,1,0,2
7,28.590436999999998,77.22213599999999,13:00:00,3.8524390243902404,9,44,Core,1,0,0,53,25,16,2,0,0,99,1,0,2
7,28.590436999999998,77.22213599999999,13:05:00,6.045933014354071,9,44,Core,1,0,0,64,19,17,1,0,1,106,2,0,2
7,28.590436999999998,77.22213599999999,13:15:00,7.389473684210531,9,44,Core,1,0,0,87,17,16,2,0,0,127,1,1,3
7,28.590436999999998,77.22213599999999,13:20:00,6.72127659574468,9,44,Core,1,0,0,49,15,17,3,0,2,91,0,2,3
7,28.590436999999998,77.22213599999999,13:25:00,6.54715025906736,9,44,Core,1,0,0,82,27,18,2,1,2,137,0,1,4
7,28.590436999999998,77.22213599999999,13:30:00,7.02,9,44,Core,1,0,0,67,24,19,2,3,1,121,3,1,1
7,28.590436999999998,77.22213599999999,13:35:00,7.13898305084746,9,44,Core,1,0,0,80,15,16,1,0,0,116,1,2,1
7,28.590436999999998,77.22213599999999,13:40:00,7.8,9,44,Core,1,0,0,64,20,16,6,4,0,112,0,0,2
7,28.590436999999998,77.22213599999999,13:45:00,7.9471698113207605,9,44,Core,1,0,0,68,45,29,2,1,1,151,3,1,1
7,28.590436999999998,77.22213599999999,13:50:00,12.8938775510204,9,44,Core,1,0,0,74,22,30,1,1,1,133,0,1,3
7,28.590436999999998,77.22213599999999,13:55:00,24.776470588235302,9,44,Core,1,0,0,75,26,25,5,1,0,136,1,1,2
7,28.590436999999998,77.22213599999999,14:00:00,28.7181818181818,9,44,Core,1,0,0,87,26,29,2,2,3,152,1,1,1
8,28.59757,77.172198,08:05:00,54.3272727272727,10,60,Core,1,1,0,112,101,11,13,0,2,244,0,1,4
8,28.59757,77.172198,08:10:00,51.2228571428572,10,60,Core,1,1,0,189,76,6,12,0,0,296,1,2,10
8,28.59757,77.172198,08:15:00,40.7454545454546,10,60,Core,1,1,0,209,160,9,4,0,0,394,2,4,6
8,28.59757,77.172198,08:20:00,28.9161290322581,10,60,Core,1,1,0,215,108,16,9,0,0,355,1,2,4
8,28.59757,77.172198,08:25:00,13.6854961832061,10,60,Core,1,1,0,216,182,11,11,0,0,439,4,4,11
8,28.59757,77.172198,08:30:00,18.1090909090909,10,60,Core,1,1,0,200,162,8,12,0,2,394,0,3,7
8,28.59757,77.172198,08:35:00,9.289119170984462,10,60,Core,1,1,0,123,140,9,16,0,2,293,0,1,2
8,28.59757,77.172198,08:40:00,8.4169014084507,10,60,Core,1,1,0,174,131,14,15,1,1,341,1,1,3
8,28.59757,77.172198,08:45:00,10.0719101123596,10,60,Core,1,1,0,222,170,15,15,0,0,428,1,1,4
8,28.59757,77.172198,08:50:00,7.727586206896549,10,60,Core,1,1,0,172,161,9,9,0,0,355,0,3,1
8,28.59757,77.172198,08:55:00,7.59661016949153,10,60,Core,1,1,0,182,140,17,6,0,1,346,0,0,0
8,28.59757,77.172198,09:00:00,9.48571428571429,10,60,Core,1,1,0,188,160,9,13,0,0,372,1,1,0
8,28.59757,77.172198,09:05:00,12.2794520547945,10,60,Core,1,1,0,187,117,12,9,0,1,328,1,1,0
8,28.59757,77.172198,09:10:00,6.6646840148698905,10,60,Core,1,1,0,162,133,22,6,0,0,325,1,0,1
8,28.59757,77.172198,09:15:00,8.33860465116279,10,60,Core,1,1,0,176,149,30,18,0,0,379,1,4,1
8,28.59757,77.172198,09:20:00,7.31755102040816,10,60,Core,1,1,0,232,117,22,9,0,1,385,1,2,1
8,28.59757,77.172198,09:25:00,5.8780327868852495,10,60,Core,1,1,0,134,70,5,3,0,0,212,0,0,0
8,28.59757,77.172198,09:30:00,5.6025,10,60,Core,1,1,0,132,81,15,11,0,0,239,0,0,0
8,28.59757,77.172198,09:35:00,5.33571428571429,10,60,Core,1,1,0,123,52,13,5,0,0,195,0,1,1
8,28.59757,77.172198,09:40:00,5.8588235294117705,10,60,Core,1,1,0,176,105,15,11,1,2,316,1,2,3
8,28.59757,77.172198,09:45:00,5.7095541401273895,10,60,Core,1,1,0,153,53,8,4,0,0,218,0,0,0
8,28.59757,77.172198,09:50:00,5.91683168316832,10,60,Core,1,1,0,190,98,14,12,0,0,314,0,0,0
8,28.59757,77.172198,09:55:00,5.35164179104478,10,60,Core,1,1,0,140,72,24,15,0,0,252,1,0,0
9,28.6032,77.169274,08:05:00,43.753846153846204,12,49,Core,1,1,0,78,32,1,2,0,0,116,0,1,2
9,28.6032,77.169274,08:10:00,43.753846153846204,12,49,Core,1,1,0,91,22,6,0,1,1,122,0,0,1
9,28.6032,77.169274,08:15:00,43.753846153846204,12,49,Core,1,1,0,113,40,4,2,1,2,163,0,1,0
9,28.6032,77.169274,08:20:00,43.753846153846204,12,49,Core,1,1,0,127,41,1,3,0,2,175,0,0,1
9,28.6032,77.169274,08:25:00,40.6285714285714,12,49,Core,1,1,0,130,74,10,3,0,0,220,0,2,1
9,28.6032,77.169274,08:30:00,39.227586206896504,12,49,Core,1,1,0,122,57,4,2,1,1,191,1,0,3
9,28.6032,77.169274,08:35:00,42.1333333333333,12,49,Core,1,1,0,156,66,8,4,0,1,240,1,2,2
9,28.6032,77.169274,08:40:00,42.1333333333333,12,49,Core,1,1,0,183,71,2,3,0,0,262,2,1,0
9,28.6032,77.169274,08:45:00,42.1333333333333,12,49,Core,1,1,0,176,73,3,2,0,1,259,0,3,1
9,28.6032,77.169274,08:50:00,40.6285714285714,12,49,Core,1,1,0,184,83,7,1,1,1,279,1,1,0
9,28.6032,77.169274,08:55:00,40.6285714285714,12,49,Core,1,1,0,224,61,11,1,2,1,303,1,1,1
9,28.6032,77.169274,09:00:00,36.6967741935484,12,49,Core,1,1,0,246,90,11,2,1,1,355,1,2,1
9,28.6032,77.169274,09:05:00,39.227586206896504,12,49,Core,1,1,0,209,76,9,0,3,1,302,1,2,1
9,28.6032,77.169274,09:10:00,40.6285714285714,12,49,Core,1,1,0,205,86,7,4,0,2,308,0,2,2
9,28.6032,77.169274,09:15:00,40.6285714285714,12,49,Core,1,1,0,184,87,4,3,0,2,283,0,1,2
9,28.6032,77.169274,09:20:00,42.1333333333333,12,49,Core,1,1,0,203,73,5,5,0,2,293,1,4,0
9,28.6032,77.169274,09:25:00,39.227586206896504,12,49,Core,1,1,0,151,95,9,1,0,1,260,1,1,1
9,28.6032,77.169274,09:30:00,39.227586206896504,12,49,Core,1,1,0,201,116,14,3,1,2,338,1,0,0
9,28.6032,77.169274,09:35:00,39.227586206896504,12,49,Core,1,1,0,219,56,4,3,0,3,286,0,1,0
9,28.6032,77.169274,09:45:00,32.5028571428571,12,49,Core,1,1,0,269,83,17,7,0,0,380,2,0,2
9,28.6032,77.169274,09:50:00,16.4869565217391,12,49,Core,1,1,0,162,114,8,0,1,0,290,2,1,2
9,28.6032,77.169274,09:55:00,17.5015384615385,12,49,Core,1,1,0,272,91,7,2,0,0,374,0,1,1
9,28.6032,77.169274,10:00:00,39.227586206896504,12,49,Core,1,1,0,190,93,17,1,0,2,307,0,3,1
9,28.6032,77.169274,10:05:00,32.5028571428571,12,49,Core,1,1,0,204,90,12,1,0,6,317,0,2,2
9,28.6032,77.169274,10:10:00,36.6967741935484,12,49,Core,1,1,0,253,81,18,1,0,4,359,0,2,0
9,28.6032,77.169274,10:15:00,42.1333333333333,12,49,Core,1,1,0,193,74,19,0,0,6,294,1,0,1
9,28.6032,77.169274,10:20:00,23.216326530612196,12,49,Core,1,1,0,211,81,18,2,1,3,324,4,2,2
9,28.6032,77.169274,10:25:00,16.2514285714286,12,49,Core,1,1,0,164,83,13,0,0,2,265,0,1,2
9,28.6032,77.169274,10:30:00,27.746341463414602,12,49,Core,1,1,0,188,88,15,1,0,3,302,3,3,1
9,28.6032,77.169274,10:35:00,34.4727272727273,12,49,Core,1,1,0,196,83,17,1,0,2,304,3,1,1
9,28.6032,77.169274,10:40:00,36.6967741935484,12,49,Core,1,1,0,193,70,18,1,0,2,288,2,1,1
9,28.6032,77.169274,10:45:00,39.227586206896504,12,49,Core,1,1,0,189,74,14,3,1,2,287,2,2,0
9,28.6032,77.169274,10:50:00,39.227586206896504,12,49,Core,1,1,0,187,65,18,1,1,3,278,0,2,1
9,28.6032,77.169274,10:55:00,16.7294117647059,12,49,Core,1,1,0,140,67,18,2,3,6,240,1,3,0
9,28.6032,77.169274,11:00:00,8.06808510638298,12,49,Core,1,0,0,168,56,11,0,0,3,240,0,1,1
9,28.6032,77.169274,11:10:00,16.979104477611898,12,49,Core,1,0,0,124,130,10,2,1,1,270,2,0,0
9,28.6032,77.169274,11:15:00,4.70082644628099,12,49,Core,1,0,0,158,85,29,4,2,6,288,1,3,0
9,28.6032,77.169274,11:25:00,22.305882352941197,12,49,Core,1,0,0,167,60,18,1,14,7,270,0,1,2
9,28.6032,77.169274,11:30:00,36.6967741935484,12,49,Core,1,0,0,96,64,8,2,14,7,197,0,3,3
9,28.6032,77.169274,11:35:00,43.753846153846204,12,49,Core,1,0,0,115,69,13,0,8,8,217,0,3,1
9,28.6032,77.169274,11:40:00,37.92,12,49,Core,1,0,0,117,62,7,1,6,6,206,0,5,2
9,28.6032,77.169274,11:45:00,43.753846153846204,12,49,Core,1,0,0,97,59,6,0,9,5,182,1,4,1
9,28.6032,77.169274,11:50:00,39.227586206896504,12,49,Core,1,0,0,93,49,19,1,7,6,177,1,1,0
9,28.6032,77.169274,12:00:00,29.9368421052632,12,49,Core,1,0,0,97,46,6,4,7,6,169,0,2,1
9,28.6032,77.169274,12:05:00,8.36470588235294,12,49,Core,1,0,0,147,58,11,6,10,6,241,0,3,0
9,28.6032,77.169274,12:10:00,8.42666666666667,12,49,Core,1,0,0,114,37,22,3,4,5,189,0,4,0
